yy,gear,flag,lond,latd,alb_mt,bet_mt,skj_mt,yft_mt
1984,T,NZ,172.50,-37.50,71.588,0,0,0
1984,T,NZ,172.50,-32.50,1.361,0,0,0
1984,T,NZ,177.50,-42.50,11.879,0,0,0
1984,T,NZ,177.50,-37.50,25.802,0,0,0
1984,Z,ID,122.50,-7.50,0,68.700,687.050,618.300
1984,Z,ID,122.50,-2.50,0,274.800,2748.200,2473.200
1984,Z,ID,122.50,2.50,0,310,2748.200,3576.800
1984,Z,ID,127.50,-7.50,0,68.700,687.050,618.300
1984,Z,ID,127.50,-2.50,0,274.800,2748.200,2473.200
1984,Z,ID,127.50,2.50,0,310,2748.200,3576.800
1984,Z,ID,132.50,-2.50,0,137.400,1374.100,1236.600
1984,Z,ID,132.50,2.50,0,17.600,0,551.800
1984,Z,JP,157.50,-42.50,6.411,0,0,0
1984,Z,JP,162.50,-42.50,479.983,0,0,0
1984,Z,JP,162.50,-37.50,218.015,0,0,0
1984,Z,JP,162.50,-32.50,6.288,0,0,0
1984,Z,JP,167.50,-42.50,15.746,0,0,0
1984,Z,JP,167.50,-32.50,0.299,0,0,0
1984,Z,JP,187.50,-42.50,0,0,0,0
1984,Z,JP,187.50,-37.50,5.528,0,0,0
1984,Z,JP,187.50,-32.50,0,0,0,0
1984,Z,JP,192.50,-42.50,39.382,0,0,0
1984,Z,JP,192.50,-37.50,21.560,0,0,0
1984,Z,JP,197.50,-47.50,9.487,0,0,0
1984,Z,JP,197.50,-42.50,348.041,0,0,0
1984,Z,JP,197.50,-37.50,0.374,0,0,0
1984,Z,JP,197.50,-32.50,0.464,0,0,0
1984,Z,JP,202.50,-47.50,68.876,0,0,0
1984,Z,JP,202.50,-42.50,358.513,0,0,0
1984,Z,JP,207.50,-42.50,2.033,0,0,0
1984,Z,PH,117.50,7.50,0,133.300,464.350,1416.950
1984,Z,PH,117.50,12.50,0,133.300,464.350,1416.950
1984,Z,PH,122.50,2.50,0,721.400,3540,7364.500
1984,Z,PH,122.50,7.50,0,1455.900,10532.700,14871.250
1984,Z,PH,122.50,12.50,0,190.900,1098.450,1937.100
1984,Z,PH,127.50,2.50,0,494,2234.350,5099.200
1984,Z,PH,127.50,7.50,0,324.200,1562.800,3354.050
1985,L,AU,147.50,-42.50,0.135,0,0,0.074
1985,L,AU,152.50,-37.50,0.097,0,0,9.430
1985,L,ID,122.50,-2.50,0,267.996,0,1192.404
1985,L,ID,122.50,2.50,0,201,0,894.300
1985,L,ID,127.50,-2.50,0,402,0,1788.600
1985,L,ID,127.50,2.50,0,267.996,0,1192.404
1985,L,ID,132.50,-2.50,0,134.004,0,596.196
1985,L,ID,132.50,2.50,0,66.996,0,298.104
1985,L,JP,112.50,7.50,0,3.639,0,1.055
1985,L,JP,112.50,12.50,0.136,12.756,0.032,6.702
1985,L,JP,112.50,17.50,0,0.125,0,0.073
1985,L,JP,117.50,12.50,0.004,4.205,0.014,1.934
1985,L,JP,117.50,17.50,0,0.613,0.005,0.494
1985,L,JP,122.50,12.50,0.001,0.004,0,0.001
1985,L,JP,122.50,17.50,0.004,0,0,0
1985,L,JP,122.50,22.50,1.749,2.645,0.070,8.082
1985,L,JP,122.50,27.50,0.271,0.393,0.011,1.249
1985,L,JP,122.50,32.50,0.012,0.003,0,0.035
1985,L,JP,122.50,37.50,0,0.117,0,0
1985,L,JP,127.50,2.50,0.013,3.761,0.098,11.321
1985,L,JP,127.50,7.50,0.022,4.045,0.029,5.735
1985,L,JP,127.50,12.50,8.353,41.143,0.481,79.821
1985,L,JP,127.50,17.50,64.149,40.233,0.682,94.184
1985,L,JP,127.50,22.50,55.900,50.093,1.405,162.036
1985,L,JP,127.50,27.50,22.022,13.564,3.085,355.869
1985,L,JP,127.50,32.50,0.197,0.055,0.002,0.283
1985,L,JP,132.50,2.50,1.315,169.138,2.810,442.953
1985,L,JP,132.50,7.50,0.980,183.246,1.335,170.841
1985,L,JP,132.50,12.50,40.738,271.794,2.870,453.745
1985,L,JP,132.50,17.50,131.723,60.930,1.104,197.060
1985,L,JP,132.50,22.50,126.214,88.014,1.354,178.763
1985,L,JP,132.50,27.50,604.042,159.647,4.093,480.567
1985,L,JP,132.50,32.50,619.485,159.859,3.289,397.660
1985,L,JP,132.50,37.50,0.082,0.095,0,0.056
1985,L,JP,137.50,2.50,0.340,345.369,0.636,621.694
1985,L,JP,137.50,7.50,1.209,132.149,0.294,144.739
1985,L,JP,137.50,12.50,15.217,55.740,0.727,141.534
1985,L,JP,137.50,17.50,101.024,38.131,1.135,165.995
1985,L,JP,137.50,22.50,100.874,46.491,1.392,202.437
1985,L,JP,137.50,27.50,365.560,88.956,0.999,121.883
1985,L,JP,137.50,32.50,878.389,283.273,2.016,265.401
1985,L,JP,137.50,37.50,0.102,0.073,0,0.019
1985,L,JP,142.50,-12.50,0.058,0,0,0.586
1985,L,JP,142.50,-2.50,0,127.807,0,466.296
1985,L,JP,142.50,2.50,0.512,1095.859,1.311,1783.359
1985,L,JP,142.50,7.50,1.402,512.263,0.991,584.578
1985,L,JP,142.50,12.50,5.280,114.768,0.427,223.519
1985,L,JP,142.50,17.50,41.272,10.821,0.529,71.233
1985,L,JP,142.50,22.50,56.433,38.198,2.305,275.980
1985,L,JP,142.50,27.50,304.283,162.769,1.513,250.201
1985,L,JP,142.50,32.50,569.854,844.169,0.842,122.376
1985,L,JP,142.50,37.50,88.556,164.219,0.127,15.081
1985,L,JP,142.50,42.50,0.001,0.001,0,0.005
1985,L,JP,142.50,47.50,0,0,0,0
1985,L,JP,147.50,-47.50,0.014,0,0,0
1985,L,JP,147.50,-42.50,0.029,0,0,0
1985,L,JP,147.50,-17.50,5.928,59.428,0,150.246
1985,L,JP,147.50,-12.50,65.932,28.372,0.002,443.590
1985,L,JP,147.50,-7.50,6.856,63.503,0.004,473.219
1985,L,JP,147.50,-2.50,0,430.919,0,1673.518
1985,L,JP,147.50,2.50,1.015,1216.584,2.212,2382.236
1985,L,JP,147.50,7.50,2.134,581.318,2.168,747.497
1985,L,JP,147.50,12.50,2.628,141.896,0.901,201.137
1985,L,JP,147.50,17.50,10.860,2.011,0.117,26.783
1985,L,JP,147.50,22.50,60.733,38.682,1.103,131.682
1985,L,JP,147.50,27.50,62.008,58.537,0.317,48.412
1985,L,JP,147.50,32.50,280.546,428.095,0.244,42.345
1985,L,JP,147.50,37.50,88.369,159.697,0.171,20.180
1985,L,JP,147.50,42.50,0,0,0,0
1985,L,JP,152.50,-37.50,38.903,1.659,0,0.969
1985,L,JP,152.50,-32.50,7.241,1.458,0,2.245
1985,L,JP,152.50,-27.50,274.370,234.655,0,925.189
1985,L,JP,152.50,-22.50,75.152,41.831,0,294.787
1985,L,JP,152.50,-17.50,187.751,77.564,0,676.769
1985,L,JP,152.50,-12.50,55.589,91.500,0.002,1267.156
1985,L,JP,152.50,-7.50,0.161,108.126,0,539.732
1985,L,JP,152.50,-2.50,0,353.636,0.006,1106.366
1985,L,JP,152.50,2.50,0.845,1007.331,1.699,1887.438
1985,L,JP,152.50,7.50,1.807,348.480,0.816,377.962
1985,L,JP,152.50,12.50,6.194,212.929,0.425,212.556
1985,L,JP,152.50,17.50,102.800,21.376,1.248,183.715
1985,L,JP,152.50,22.50,103.283,63.643,1.948,258.062
1985,L,JP,152.50,27.50,22.944,23.144,0.057,10.269
1985,L,JP,152.50,32.50,162.375,272.999,0.130,23.053
1985,L,JP,152.50,37.50,83.252,388.685,0.354,46.588
1985,L,JP,152.50,42.50,0,0.014,0,0
1985,L,JP,157.50,-42.50,0.115,0,0,0
1985,L,JP,157.50,-37.50,193.665,43.528,0,20.627
1985,L,JP,157.50,-32.50,726.496,259.297,0,110.447
1985,L,JP,157.50,-27.50,358.511,160.963,0,360.197
1985,L,JP,157.50,-22.50,111.259,72.962,0,349.194
1985,L,JP,157.50,-17.50,23.441,1.819,0,13.821
1985,L,JP,157.50,-12.50,64.434,108.264,0,909.130
1985,L,JP,157.50,-7.50,13.198,199.318,0,611.919
1985,L,JP,157.50,-2.50,1.052,570.567,0,1651.762
1985,L,JP,157.50,2.50,0.774,745.166,0.434,1028.460
1985,L,JP,157.50,7.50,1.008,299.389,0.229,283.130
1985,L,JP,157.50,12.50,7.228,227.960,0.108,189.421
1985,L,JP,157.50,17.50,12.873,6.999,0.146,23.748
1985,L,JP,157.50,22.50,37.404,21.411,0.222,43.386
1985,L,JP,157.50,27.50,34.965,63.460,0.017,11.247
1985,L,JP,157.50,32.50,394.291,710.524,0.076,48.480
1985,L,JP,157.50,37.50,112.800,586.487,0.409,57.982
1985,L,JP,157.50,42.50,0.001,0.034,0,0.012
1985,L,JP,162.50,-47.50,0,0,0,0
1985,L,JP,162.50,-37.50,4.312,1.147,0,0.156
1985,L,JP,162.50,-32.50,8.107,2.684,0,0.884
1985,L,JP,162.50,-27.50,36.120,12.974,0,78.723
1985,L,JP,162.50,-22.50,5.337,2.242,0,8.911
1985,L,JP,162.50,-17.50,0.058,0.323,0,0.344
1985,L,JP,162.50,-12.50,66.757,183.489,0,1003.812
1985,L,JP,162.50,-7.50,75.905,445.754,0,1291.208
1985,L,JP,162.50,-2.50,15.329,524.589,0,1391.424
1985,L,JP,162.50,2.50,18.035,731.921,0.175,1308.402
1985,L,JP,162.50,7.50,1.701,380.924,0.029,390.884
1985,L,JP,162.50,12.50,3.587,172.513,0.001,135.879
1985,L,JP,162.50,17.50,4.760,26.856,0.023,13.556
1985,L,JP,162.50,22.50,43.517,49.285,0.021,43.142
1985,L,JP,162.50,27.50,29.929,55.347,0.003,25.211
1985,L,JP,162.50,32.50,247.413,283.617,0.028,44.846
1985,L,JP,162.50,37.50,80.432,233.836,0.074,24.179
1985,L,JP,162.50,42.50,0,0.024,0,0
1985,L,JP,167.50,-47.50,0.794,0,0,0
1985,L,JP,167.50,-32.50,16.704,3.949,0,4.239
1985,L,JP,167.50,-27.50,7.544,36.178,0,33.507
1985,L,JP,167.50,-12.50,0.908,2.697,0,6.894
1985,L,JP,167.50,-7.50,97.521,558.509,0,923.503
1985,L,JP,167.50,-2.50,20.069,301.971,0,623.235
1985,L,JP,167.50,2.50,2.207,446.849,0,685.725
1985,L,JP,167.50,7.50,1.876,486.216,0,447.711
1985,L,JP,167.50,12.50,2.842,61.906,0,36.332
1985,L,JP,167.50,17.50,0.293,3.927,0,0.830
1985,L,JP,167.50,22.50,11.525,21.536,0,6.658
1985,L,JP,167.50,27.50,53.481,79.291,0,25.183
1985,L,JP,167.50,32.50,334.365,327.090,0.006,46.562
1985,L,JP,167.50,37.50,217.353,236.174,0.043,34.237
1985,L,JP,167.50,42.50,0.004,0.093,0,0
1985,L,JP,172.50,-47.50,2.091,0,0,0
1985,L,JP,172.50,-42.50,0,0,0,0
1985,L,JP,172.50,-37.50,0.303,0,0,0
1985,L,JP,172.50,-32.50,99.702,247.112,0,15.343
1985,L,JP,172.50,-7.50,28.950,218.453,0,271.662
1985,L,JP,172.50,-2.50,22.937,325.762,0,604.873
1985,L,JP,172.50,2.50,3.591,152.047,0,260.577
1985,L,JP,172.50,7.50,0.115,149.886,0,125.731
1985,L,JP,172.50,12.50,28.243,463.508,0,182.416
1985,L,JP,172.50,17.50,4.500,4,0,2.280
1985,L,JP,172.50,22.50,12.477,4.073,0,2.074
1985,L,JP,172.50,27.50,99.933,70.804,0,28.122
1985,L,JP,172.50,32.50,357.228,272.880,0,57.980
1985,L,JP,172.50,37.50,618.444,285.496,0,48.135
1985,L,JP,177.50,-47.50,0.634,0,0,0
1985,L,JP,177.50,-42.50,4.500,0,0,0
1985,L,JP,177.50,-37.50,340.550,132.872,0,4.486
1985,L,JP,177.50,-32.50,65.731,231.462,0,4.161
1985,L,JP,177.50,-7.50,1.773,16.237,0,17.465
1985,L,JP,177.50,-2.50,51.559,572.990,0,1082.641
1985,L,JP,177.50,2.50,22.371,1250.937,0,1556.424
1985,L,JP,177.50,7.50,2.898,1108.013,0,776.150
1985,L,JP,177.50,12.50,36.162,832.348,0,347.115
1985,L,JP,177.50,17.50,0.505,6.493,0,3.093
1985,L,JP,177.50,22.50,3.361,3.384,0,1.344
1985,L,JP,177.50,27.50,94.654,72.464,0,19.847
1985,L,JP,177.50,32.50,383.450,227.718,0,48.533
1985,L,JP,177.50,37.50,100.900,60.424,0,7.137
1985,L,JP,182.50,-42.50,0.072,0,0,0
1985,L,JP,182.50,-37.50,1.572,0,0,0
1985,L,JP,182.50,-32.50,1.500,3.348,0,0.156
1985,L,JP,182.50,-7.50,15.532,43.214,0,47.423
1985,L,JP,182.50,-2.50,27.128,336.040,0,336.843
1985,L,JP,182.50,2.50,0.462,133.953,0,108.274
1985,L,JP,182.50,7.50,6.376,855.010,0,593.477
1985,L,JP,182.50,12.50,36.898,533.764,0,126.026
1985,L,JP,182.50,17.50,6.881,8.264,0,4.328
1985,L,JP,182.50,22.50,7.861,11.744,0,2.004
1985,L,JP,182.50,32.50,28.820,9.424,0,3.669
1985,L,JP,187.50,-7.50,3.457,43.851,0,31.879
1985,L,JP,187.50,-2.50,13.865,299.954,0,511.320
1985,L,JP,187.50,2.50,0.113,211.886,0,184.435
1985,L,JP,187.50,7.50,6.996,837.251,0,622.826
1985,L,JP,187.50,12.50,44.443,523.072,0,87.048
1985,L,JP,187.50,17.50,9.016,12.108,0,5.225
1985,L,JP,187.50,22.50,13.487,9.378,0,2.853
1985,L,JP,187.50,27.50,47.254,40.710,0,16.079
1985,L,JP,187.50,32.50,149.121,81.495,0,21.592
1985,L,JP,187.50,37.50,5.366,0.197,0,0.491
1985,L,JP,192.50,-7.50,2.523,31.173,0,16.258
1985,L,JP,192.50,-2.50,5.026,178.366,0,168.738
1985,L,JP,192.50,2.50,0.028,118.084,0,67.901
1985,L,JP,192.50,7.50,2.868,316.480,0,152.232
1985,L,JP,192.50,12.50,12.507,620.098,0,48.103
1985,L,JP,192.50,17.50,19.401,7.131,0,25.379
1985,L,JP,192.50,22.50,1.169,4.665,0,1.053
1985,L,JP,192.50,27.50,150.724,122.306,0,23.050
1985,L,JP,192.50,32.50,270.476,165.917,0,39.371
1985,L,JP,192.50,37.50,8.366,1.467,0,1.438
1985,L,JP,197.50,-7.50,1.697,15.802,0,17.702
1985,L,JP,197.50,-2.50,0.577,20.374,0,19.298
1985,L,JP,197.50,2.50,0,188.334,0,82.521
1985,L,JP,197.50,7.50,0,24.626,0,18.573
1985,L,JP,197.50,12.50,4.270,743.058,0,43.713
1985,L,JP,197.50,17.50,15.463,69.786,0,24.111
1985,L,JP,197.50,22.50,0.043,0.032,0,0.091
1985,L,JP,197.50,27.50,98.160,127.796,0,25.008
1985,L,JP,197.50,32.50,377.910,252.743,0,46.597
1985,L,JP,197.50,37.50,90.269,6.943,0,9.154
1985,L,JP,202.50,-7.50,0.029,3.568,0,5.408
1985,L,JP,202.50,-2.50,2.221,215.452,0,86.284
1985,L,JP,202.50,2.50,0.029,526.849,0,247.213
1985,L,JP,202.50,7.50,0.894,1185.936,0,439.728
1985,L,JP,202.50,12.50,0.375,115.459,0,9.224
1985,L,JP,202.50,17.50,0.115,9.278,0,1.407
1985,L,JP,202.50,27.50,70.002,50.993,0,14.152
1985,L,JP,202.50,32.50,775.121,457.939,0,84.899
1985,L,JP,202.50,37.50,105.229,7.755,0,4.377
1985,L,JP,207.50,-7.50,4.441,528.142,0,211.905
1985,L,JP,207.50,-2.50,1.097,1381.925,0,340.210
1985,L,JP,207.50,2.50,0.678,1642.675,0,464.530
1985,L,JP,207.50,7.50,0.274,1372.387,0,509.558
1985,L,JP,207.50,12.50,0,2.420,0,0.281
1985,L,JP,207.50,17.50,0.001,0.008,0,0.014
1985,L,JP,207.50,22.50,0.011,0.006,0,0.026
1985,L,JP,207.50,27.50,57.713,21.049,0,7.725
1985,L,JP,207.50,32.50,691.330,470.592,0,87.527
1985,L,JP,207.50,37.50,79.349,12.467,0,7.438
1985,L,JP,212.50,-7.50,9.059,1208.710,0,400.992
1985,L,JP,217.50,-7.50,4.571,691.513,0,405.627
1985,L,JP,222.50,-12.50,5.315,68.830,0,17.059
1985,L,JP,222.50,-7.50,12.667,1738.471,0,580.555
1985,L,JP,227.50,-22.50,0.418,0.081,0,0
1985,L,JP,227.50,-12.50,158.837,1634.133,0,266.901
1985,L,JP,227.50,-7.50,12.750,1607.374,0,380.979
1985,L,KR,137.50,2.50,0,0,0,0.118
1985,L,KR,137.50,7.50,0,0.104,0,0.040
1985,L,KR,142.50,-12.50,0.496,0.314,0,0.157
1985,L,KR,142.50,2.50,0,0.314,0,0.275
1985,L,KR,142.50,7.50,0.042,0.887,0,0.432
1985,L,KR,147.50,-12.50,17.160,14.664,0,7.099
1985,L,KR,147.50,2.50,0,0.157,0,0.275
1985,L,KR,147.50,7.50,0.745,4.123,0,1.098
1985,L,KR,147.50,12.50,0,0.104,0,0
1985,L,KR,147.50,32.50,0.743,0.469,0,0
1985,L,KR,152.50,-17.50,3.221,0.730,0,0.354
1985,L,KR,152.50,-12.50,4.047,1.722,0,0.941
1985,L,KR,152.50,32.50,0.496,0.053,0,0
1985,L,KR,157.50,-17.50,19.350,2.401,0,2.707
1985,L,KR,162.50,-32.50,105.830,5.950,0.024,1.216
1985,L,KR,162.50,-27.50,8.570,0.887,0,0.078
1985,L,KR,162.50,-12.50,4.791,1.201,0,5.844
1985,L,KR,162.50,-2.50,0.826,0.575,0,3.883
1985,L,KR,162.50,37.50,4.543,0.104,0,0.040
1985,L,KR,167.50,-32.50,450.718,26.980,0.037,8.354
1985,L,KR,167.50,-27.50,6.072,0.314,0.061,0.275
1985,L,KR,167.50,-7.50,25.772,92.885,0.037,111.302
1985,L,KR,167.50,-2.50,2.994,14.870,0,21.177
1985,L,KR,167.50,2.50,0,5.322,0,6.432
1985,L,KR,172.50,-32.50,671.687,31.052,0.633,10.002
1985,L,KR,172.50,-27.50,253.246,15.654,1.022,23.493
1985,L,KR,172.50,-7.50,69.259,178.522,0.389,90.518
1985,L,KR,172.50,-2.50,1.941,47.904,0.050,69.850
1985,L,KR,172.50,2.50,0.083,2.505,0.037,5.255
1985,L,KR,172.50,32.50,3.160,0.053,0,0
1985,L,KR,177.50,-32.50,38.512,1.461,0.013,1.373
1985,L,KR,177.50,-27.50,190.016,18.422,0.293,21.767
1985,L,KR,177.50,-22.50,5.947,0.522,0.024,2.864
1985,L,KR,177.50,-12.50,3.241,3.810,0,8.236
1985,L,KR,177.50,-7.50,113.716,148.463,0.632,325.399
1985,L,KR,177.50,-2.50,11.171,192.713,0.705,263.039
1985,L,KR,177.50,2.50,0,23.118,0,28.004
1985,L,KR,177.50,7.50,0,1.305,0,1.098
1985,L,KR,177.50,12.50,0.021,1.983,0,0.314
1985,L,KR,177.50,27.50,2.747,0.104,0,0.627
1985,L,KR,182.50,-27.50,259.854,32.824,0.255,101.929
1985,L,KR,182.50,-22.50,10.035,1.409,0,16.041
1985,L,KR,182.50,-12.50,1.322,0.626,0,0.235
1985,L,KR,182.50,-7.50,95.772,166.205,0.986,357.908
1985,L,KR,182.50,-2.50,36.448,201.950,0.854,530.938
1985,L,KR,182.50,2.50,0.021,18.683,0.341,12.942
1985,L,KR,182.50,7.50,0,2.298,0,5.257
1985,L,KR,182.50,37.50,1.590,0.053,0,0.118
1985,L,KR,187.50,-32.50,1.942,0,0,0.157
1985,L,KR,187.50,-27.50,48.444,4.801,0.050,16.473
1985,L,KR,187.50,-22.50,18.977,2.452,0,9.413
1985,L,KR,187.50,-17.50,1.012,0.261,0,0.078
1985,L,KR,187.50,-12.50,0,0,0,0
1985,L,KR,187.50,-7.50,65.149,166.362,0.754,393.086
1985,L,KR,187.50,-2.50,66.742,391.432,2.518,1042.069
1985,L,KR,187.50,2.50,1.199,111.724,0.718,148.488
1985,L,KR,187.50,7.50,0,1.776,0.024,0.706
1985,L,KR,187.50,32.50,14.002,1.983,0,1.021
1985,L,KR,187.50,37.50,635.179,6.523,0.074,1.452
1985,L,KR,192.50,-37.50,1.796,0.053,0,0
1985,L,KR,192.50,-32.50,1.508,0.104,0,0
1985,L,KR,192.50,-27.50,0.517,0,0,0.197
1985,L,KR,192.50,-22.50,4.563,0.836,0.061,2.198
1985,L,KR,192.50,-17.50,0.619,0.053,0,0.197
1985,L,KR,192.50,-12.50,9.478,1.254,0.267,3.334
1985,L,KR,192.50,-7.50,69.074,303.503,0.888,296.100
1985,L,KR,192.50,-2.50,38.908,789.599,1.850,592.274
1985,L,KR,192.50,2.50,1.487,168.502,1.630,193.935
1985,L,KR,192.50,7.50,0,0.887,0,0.156
1985,L,KR,192.50,27.50,10.801,6.262,0.061,0.237
1985,L,KR,192.50,32.50,16.457,3.810,0,0.471
1985,L,KR,192.50,37.50,445.886,4.383,0,2.866
1985,L,KR,197.50,-37.50,1.363,0.104,0,0
1985,L,KR,197.50,-32.50,4.647,0.053,0,0.118
1985,L,KR,197.50,-27.50,29.942,2.923,0,3.334
1985,L,KR,197.50,-22.50,0.703,0.104,0,0.157
1985,L,KR,197.50,-17.50,7.724,0.522,0.341,0.981
1985,L,KR,197.50,-12.50,24.862,9.966,0.804,17.297
1985,L,KR,197.50,-7.50,111.196,357.253,0.755,400.108
1985,L,KR,197.50,-2.50,23.043,740.071,4.296,459.759
1985,L,KR,197.50,2.50,0.104,242.186,1.437,208.328
1985,L,KR,197.50,7.50,0.144,42.529,0.135,17.532
1985,L,KR,197.50,27.50,3.262,4.853,0,0.197
1985,L,KR,197.50,32.50,57.468,4.174,0,1.766
1985,L,KR,197.50,37.50,156.936,3.810,0,2.118
1985,L,KR,202.50,-32.50,18.976,1.305,0,0.667
1985,L,KR,202.50,-27.50,62.961,3.444,0,2.667
1985,L,KR,202.50,-22.50,2.891,0.314,0.098,0.627
1985,L,KR,202.50,-17.50,92.884,7.359,0.864,17.495
1985,L,KR,202.50,-12.50,28.600,19.935,0.159,26.867
1985,L,KR,202.50,-7.50,103.496,557.796,1.810,554.195
1985,L,KR,202.50,-2.50,12.124,763.818,2.225,482.976
1985,L,KR,202.50,2.50,0.311,243.960,0.400,237.939
1985,L,KR,202.50,7.50,3.925,270.575,0.365,141.304
1985,L,KR,202.50,12.50,0,1.879,0,0
1985,L,KR,202.50,27.50,11.480,4.748,0,0.197
1985,L,KR,202.50,32.50,95.443,16.438,0,1.806
1985,L,KR,202.50,37.50,17.615,0.836,0,0.275
1985,L,KR,207.50,-37.50,3.366,0.836,0,0.118
1985,L,KR,207.50,-32.50,13.897,0.208,0,0.668
1985,L,KR,207.50,-27.50,62.052,3.288,0.645,4.746
1985,L,KR,207.50,-22.50,12.164,1.774,0.243,2.706
1985,L,KR,207.50,-17.50,69.483,11.479,0.864,18.984
1985,L,KR,207.50,-12.50,18.153,25.362,0.124,16.670
1985,L,KR,207.50,-7.50,127.554,1357.356,1.340,847.861
1985,L,KR,207.50,-2.50,3.037,719.719,2.213,261.588
1985,L,KR,207.50,2.50,0,197.100,1.216,71.888
1985,L,KR,207.50,7.50,3.531,125.660,0.098,51.299
1985,L,KR,207.50,22.50,0.206,0.261,0,0.392
1985,L,KR,207.50,27.50,3.902,2.556,0,0.197
1985,L,KR,207.50,32.50,68.350,10.438,0,1.296
1985,L,KR,207.50,37.50,0,0,0,0
1985,L,KR,212.50,-37.50,195.860,2.923,0,0.315
1985,L,KR,212.50,-32.50,123.568,4.173,0.085,3.139
1985,L,KR,212.50,-27.50,137.899,7.306,0.061,10.825
1985,L,KR,212.50,-22.50,15.138,2.663,0.098,3.022
1985,L,KR,212.50,-17.50,94.924,18.005,0.476,28.553
1985,L,KR,212.50,-12.50,163.732,320.462,0.229,198.723
1985,L,KR,212.50,-7.50,102.646,1377.395,1.947,841.898
1985,L,KR,217.50,-42.50,4.956,0.053,0,0
1985,L,KR,217.50,-37.50,304.374,2.503,0.182,0.157
1985,L,KR,217.50,-32.50,80.223,4.018,0.037,2.353
1985,L,KR,217.50,-27.50,82.846,7.463,0,6.276
1985,L,KR,217.50,-22.50,71.302,16.439,0.984,11.025
1985,L,KR,217.50,-17.50,63.208,14.142,0.705,10.199
1985,L,KR,217.50,-12.50,322.299,631.426,2.665,483.641
1985,L,KR,217.50,-7.50,17.676,534.420,1.192,663.729
1985,L,KR,222.50,-42.50,230.758,0.104,0,0
1985,L,KR,222.50,-37.50,929.292,0.732,0.280,0.235
1985,L,KR,222.50,-32.50,19.081,1.409,0.122,1.333
1985,L,KR,222.50,-27.50,31.842,2.660,0.219,2.158
1985,L,KR,222.50,-22.50,17.284,2.349,0.159,3.768
1985,L,KR,222.50,-17.50,61.596,12.369,0.801,9.610
1985,L,KR,222.50,-12.50,134.742,330.116,0.972,144.404
1985,L,KR,222.50,-7.50,4.047,127.590,0.464,68.518
1985,L,KR,227.50,-42.50,45.758,0,0,0
1985,L,KR,227.50,-37.50,631.791,0.053,0.074,0.040
1985,L,KR,227.50,-32.50,6.506,0.261,0,0.627
1985,L,KR,227.50,-27.50,0.311,0.365,0,0.432
1985,L,KR,227.50,-22.50,61.474,8.506,0.256,11.335
1985,L,KR,227.50,-17.50,114.997,16.489,1.083,8.239
1985,L,KR,227.50,-12.50,8.900,45.559,0,14.198
1985,L,KR,227.50,-7.50,2.582,126.287,0,32.907
1985,L,NC,157.50,-27.50,0,0,0,0.582
1985,L,NC,157.50,-22.50,25.271,5.156,0,29.355
1985,L,NC,157.50,-17.50,43.411,4.508,0,54.491
1985,L,NC,157.50,-12.50,0.042,0.057,0,2.124
1985,L,NC,162.50,-22.50,29.145,3.226,0,17.508
1985,L,NC,162.50,-17.50,32.010,1.612,0,12.255
1985,L,NC,167.50,-22.50,9.402,0.834,0,10.128
1985,L,PH,122.50,2.50,0,46.800,220.500,498.900
1985,L,PH,122.50,7.50,0,31.200,147,332.604
1985,L,PH,127.50,2.50,0,46.800,220.500,498.900
1985,L,PH,127.50,7.50,0,31.200,147,332.604
1985,L,TO,182.50,-22.50,16.230,1.573,0,5.883
1985,L,TO,182.50,-17.50,71.266,3.087,0,17.899
1985,L,TO,187.50,-22.50,67.913,9.388,0,15.291
1985,L,TO,187.50,-17.50,16.714,0.832,0,5.550
1985,L,TW,112.50,7.50,2.399,38.224,4.709,298.269
1985,L,TW,112.50,12.50,6.569,104.688,12.897,816.892
1985,L,TW,112.50,17.50,3.897,62.121,7.654,484.738
1985,L,TW,117.50,12.50,10.847,172.843,21.296,1348.704
1985,L,TW,117.50,17.50,11.796,187.975,23.158,1466.794
1985,L,TW,122.50,2.50,0.100,1.586,0.195,12.377
1985,L,TW,122.50,7.50,0.356,5.669,0.699,44.233
1985,L,TW,122.50,17.50,15.385,245.184,30.206,1913.184
1985,L,TW,122.50,22.50,1.528,24.339,2.998,189.918
1985,L,TW,127.50,2.50,1.043,16.616,2.046,129.656
1985,L,TW,127.50,7.50,7.124,113.530,13.987,885.879
1985,L,TW,127.50,12.50,11.010,175.442,21.615,1368.993
1985,L,TW,127.50,17.50,11.934,190.186,23.431,1484.041
1985,L,TW,127.50,22.50,1.914,30.502,3.758,238.006
1985,L,TW,132.50,2.50,7.014,111.761,13.768,872.082
1985,L,TW,132.50,7.50,13.052,207.998,25.626,1623.031
1985,L,TW,132.50,12.50,1.883,30.008,3.697,234.151
1985,L,TW,132.50,17.50,0.506,8.062,0.993,62.900
1985,L,TW,132.50,22.50,0.645,10.272,1.265,80.147
1985,L,TW,137.50,-2.50,0,0.158,0,0.187
1985,L,TW,137.50,2.50,5.040,18.509,0,20.744
1985,L,TW,137.50,7.50,7.053,10.874,0,21.347
1985,L,TW,142.50,-2.50,0,0.610,0,0.729
1985,L,TW,142.50,2.50,8.540,26.277,0,66.813
1985,L,TW,142.50,7.50,2.341,5.773,0,17.336
1985,L,TW,147.50,2.50,0,1.770,0,17.905
1985,L,TW,147.50,7.50,0.190,0.732,0,3.353
