yy,gear,flag,lond,latd,alb_mt,alb_no,bet_mt,bet_no,skj_mt,skj_no,yft_mt,yft_no
1969,L,TW,112.50,12.50,34.294,1374,140.186,3887,2.773,620,325.998,10612
1969,L,TW,112.50,17.50,20.349,816,83.186,2650,1.645,367,193.445,7574
1969,L,TW,117.50,12.50,56.620,2268,231.451,6785,4.578,1024,538.229,19587
1969,L,TW,117.50,17.50,61.578,2467,251.716,7776,4.977,1110,585.354,22071
1969,L,TW,122.50,2.50,0.520,21,2.124,58,0.042,9,4.939,191
1969,L,TW,122.50,7.50,1.857,76,7.591,233,0.150,34,17.652,667
1969,L,TW,122.50,17.50,80.316,3217,328.321,8971,6.492,1456,763.495,24000
1969,L,TW,122.50,22.50,7.974,320,32.591,1044,0.644,145,75.791,2612
1969,L,TW,127.50,2.50,5.444,221,22.251,570,0.440,98,51.743,1893
1969,L,TW,127.50,7.50,37.189,1492,152.027,4410,3.007,674,353.529,13247
1969,L,TW,127.50,12.50,57.471,2302,234.935,7281,4.646,1039,546.325,20480
1969,L,TW,127.50,17.50,62.301,2494,254.676,6316,5.036,1131,592.237,16306
1969,L,TW,127.50,22.50,9.992,401,40.844,1306,0.807,182,94.982,3142
1969,L,TW,132.50,2.50,36.611,1466,149.658,3761,2.959,663,348.022,11940
1969,L,TW,132.50,7.50,68.135,2728,278.528,8030,5.508,1235,647.703,24456
1969,L,TW,132.50,12.50,9.830,394,40.183,1295,0.795,177,93.443,3684
1969,L,TW,132.50,17.50,2.641,106,10.795,256,0.214,48,25.102,649
1969,L,TW,132.50,22.50,3.365,135,13.754,441,0.272,61,31.985,1111
1969,L,TW,147.50,-12.50,33.303,1850,3.262,109,0,0,5.609,255
1969,L,TW,152.50,-17.50,214.609,11557,16.672,459,0,0,80.994,3213
1969,L,TW,152.50,-12.50,422.213,22012,48.028,899,0,0,185.898,7150
1969,L,TW,157.50,-17.50,173.217,13438,23.135,610,0,0,69.907,3255
1969,L,TW,157.50,-12.50,253.973,13431,29.026,471,0,0,145.436,6071
1969,L,TW,157.50,-2.50,0,0,29.448,580,0,0,358.728,15137
1969,L,TW,162.50,-17.50,115.132,5426,9.242,211,0,0,9.072,243
1969,L,TW,162.50,-12.50,144.313,7092,10.028,284,0,0,79.750,2763
1969,L,TW,162.50,-2.50,0,0,3.262,109,0,0,22.176,1008
1969,L,TW,167.50,-17.50,5.124,285,0.181,6,0,0,1.826,83
1969,L,TW,167.50,-12.50,154.880,8321,44.646,1202,0,0,183.421,7057
1969,L,TW,167.50,-7.50,89.591,5260,19.933,495,0,0,106.421,6018
1969,L,TW,167.50,-2.50,6.078,491,37.875,1279,0,0,446.803,19496
1969,L,TW,167.50,2.50,18.977,1418,14.376,501,0,0,141.475,3812
1969,L,TW,172.50,-22.50,108.016,6660,2.959,66,0,0,25.526,989
1969,L,TW,172.50,-17.50,127.520,6832,10.208,344,0,0,78.541,3385
1969,L,TW,172.50,-12.50,573.235,34666,54.897,1861,0,0,246.236,12393
1969,L,TW,172.50,-7.50,651.819,37643,100.424,3992,0,0,176.423,7833
1969,L,TW,172.50,-2.50,5.693,451,6.433,180,0,0,75.184,3392
1969,L,TW,177.50,-22.50,50.049,2561,0.907,42,0,0,12.897,568
1969,L,TW,177.50,-17.50,12.039,681,0,0,0,0,22.947,907
1969,L,TW,177.50,-12.50,555.805,28938,44.429,1635,0,0,337.645,13584
1969,L,TW,177.50,-7.50,488.160,26702,63.674,2108,0,0,218.053,9883
1969,L,TW,177.50,-2.50,109.409,5870,5.407,145,0,0,45.361,2182
1969,L,TW,182.50,-27.50,100.218,10039,0,0,0,0,5.929,243
1969,L,TW,182.50,-17.50,10.615,616,0,0,0,0,13.222,534
1969,L,TW,182.50,-12.50,18.769,1050,0.665,18,0,0,6.877,202
1969,L,TW,182.50,-7.50,909.813,47720,148.690,4530,0,0,486.647,20707
1969,L,TW,182.50,-2.50,135.129,7691,32.921,792,0,0,96.828,3765
1969,L,TW,187.50,-27.50,169.304,13016,9.725,320,0,0,6.937,254
1969,L,TW,187.50,-22.50,923.961,61074,28.783,694,0,0,30.299,972
1969,L,TW,187.50,-17.50,7.122,392,0.604,12,0,0,2.253,59
1969,L,TW,187.50,-12.50,480.405,24865,21.914,579,0,0,92.659,3505
1969,L,TW,187.50,-7.50,200.786,11392,19.801,641,0,0,89.777,3232
1969,L,TW,187.50,-2.50,129.927,7549,8.155,235,0,0,59.768,1950
1969,L,TW,187.50,2.50,0,0,9.870,356,0,0,19.383,878
1969,L,TW,192.50,-32.50,401.465,32877,16.310,447,0,0,0.296,6
1969,L,TW,192.50,-27.50,9.488,475,0.907,36,0,0,0.593,11
1969,L,TW,192.50,-12.50,68.343,4518,9.695,193,0,0,31.783,1021
1969,L,TW,192.50,-7.50,453.364,25552,36.274,1085,0,0,116.630,4713
1969,L,TW,192.50,-2.50,19.782,1186,10.752,309,0,0,13.461,415
1969,L,TW,197.50,-12.50,410.751,22125,24.948,809,0,0,144.926,4548
1969,L,TW,197.50,-7.50,20.162,1257,7.429,199,0,0,4.566,142
1969,L,TW,197.50,7.50,32.935,1292,6.252,266,0,0,35.043,1168
1969,L,TW,202.50,-12.50,5.041,279,1.812,67,0,0,4.150,172
1969,L,TW,202.50,-7.50,10.081,433,3.926,163,0,0,4.447,207
1969,L,TW,207.50,-12.50,33.208,1850,0.604,18,0,0,3.261,131
1969,L,TW,207.50,-2.50,62.859,3291,7.641,163,0,0,110.524,3712
1969,L,TW,212.50,-17.50,2.792,181,1.089,23,0,0,0.588,19
1969,L,TW,212.50,-12.50,331.492,20806,27.892,586,0.330,38,23.880,746
1969,L,TW,212.50,-7.50,43.453,2876,12.929,272,0.208,24,7.192,223
1969,L,TW,217.50,-27.50,3.111,205,2.760,58,0,0,1.178,41
1969,L,TW,217.50,-17.50,15.611,984,1.234,26,0.197,23,1.910,60
1969,L,TW,217.50,-12.50,115.776,7382,20.411,429,0.875,102,20.350,636
1969,L,TW,222.50,-27.50,5.153,339,1.961,41,0.040,5,0.306,11
1969,L,TW,222.50,-17.50,90.727,5698,8.571,180,0.380,44,6.455,202
1969,L,TW,222.50,-12.50,122.813,7752,33.123,697,0.589,69,20.835,650
1969,L,TW,222.50,-7.50,0.223,14,4.070,86,0,0,1.956,61
1969,L,TW,227.50,-27.50,0.626,41,1.013,20,0,0,0.089,3
1969,L,TW,227.50,-22.50,2.548,157,1.091,21,0,0,0.349,12
1969,L,TW,227.50,-17.50,184.977,11503,19.567,384,1.484,173,10.234,319
1969,L,TW,227.50,-12.50,42.682,2672,9.433,185,0.656,77,4.307,134
1969,P,JP,127.50,22.50,0,0,0,0,11.423,0,0,0
1969,P,JP,127.50,27.50,103.800,0,737.100,0,3467.002,0,1135.500,0
1969,P,JP,127.50,32.50,40.200,0,284.700,0,1338.225,0,438.900,0
1969,P,JP,132.50,22.50,0,0,0,0,164.487,0,0,0
1969,P,JP,132.50,27.50,24.516,0,167.400,0,916.047,0,263.171,0
1969,P,JP,132.50,32.50,56.700,0,402,0,1889.250,0,619.500,0
1969,P,JP,137.50,22.50,3.059,0,4.527,0,3118.509,0,13.444,0
1969,P,JP,137.50,27.50,41.847,0,11.316,0,159.460,0,57.913,0
1969,P,JP,137.50,32.50,57.305,0,83.628,0,430.016,0,136.407,0
1969,P,JP,142.50,22.50,0,0,27.033,0,4723.624,0,296.804,0
1969,P,JP,142.50,27.50,100.135,0,6.539,0,159.233,0,28.956,0
1969,P,JP,142.50,32.50,1879.170,0,147.241,0,815.690,0,120.997,0
1969,P,JP,142.50,37.50,390.665,0,25.275,0,4982.921,0,76.527,0
1969,P,JP,142.50,42.50,0,0,0,0,210.521,0,0,0
1969,P,JP,147.50,22.50,0.612,0,18.232,0,4010.280,0,187.184,0
1969,P,JP,147.50,27.50,134.641,0,9.431,0,186.077,0,46.537,0
1969,P,JP,147.50,32.50,1221.755,0,200.178,0,1026.216,0,39.297,0
1969,P,JP,147.50,37.50,1225.752,0,49.541,0,23448.959,0,98.245,0
1969,P,JP,147.50,42.50,358.157,0,3.773,0,10473.921,0,5.171,0
1969,P,JP,152.50,22.50,0,0,12.072,0,7630.477,0,585.334,0
1969,P,JP,152.50,27.50,76.395,0,12.071,0,381.291,0,10.342,0
1969,P,JP,152.50,32.50,3279.411,0,476.055,0,1767.432,0,63.083,0
1969,P,JP,152.50,37.50,2582.271,0,97.072,0,17937.741,0,104.450,0
1969,P,JP,152.50,42.50,3356.868,0,1.384,0,28237.007,0,17.581,0
1969,P,JP,157.50,22.50,6.934,0,7.294,0,11630.249,0,402.290,0
1969,P,JP,157.50,27.50,39.564,0,2.515,0,1097.606,0,15.513,0
1969,P,JP,157.50,32.50,911.158,0,384.266,0,4852.703,0,61.016,0
1969,P,JP,157.50,37.50,4697.072,0,167.110,0,12136.154,0,29.991,0
1969,P,JP,157.50,42.50,7388.156,0,1.887,0,10351.702,0,25.854,0
1969,P,JP,157.50,47.50,11.012,0,0,0,0,0,0,0
1969,P,JP,162.50,22.50,9.789,0,0.629,0,2291.847,0,89.972,0
1969,P,JP,162.50,27.50,0,0,0,0,54.829,0,0,0
1969,P,JP,162.50,32.50,0.449,0,7.669,0,227.882,0,3.102,0
1969,P,JP,162.50,37.50,2258.415,0,1.886,0,1716.832,0,59.981,0
1969,P,JP,162.50,42.50,1892.467,0,0,0,1609.231,0,0,0
1969,Z,JP,132.50,7.50,0,0,0.331,48,39.220,20642,8.449,1207
1969,Z,JP,137.50,2.50,0,0,0.725,104,20.865,10982,4.410,630
1969,Z,JP,137.50,7.50,0,0,0.028,4,1.646,866,0.326,47
1969,Z,JP,137.50,32.50,0,0,24.012,0,2490.072,0,1927.032,0
1969,Z,JP,142.50,-2.50,0,0,0.616,88,1.817,956,1.667,245
1969,Z,JP,142.50,2.50,0,0,0,0,0,0,0,0
1969,Z,JP,142.50,32.50,0,0,24,0,2490,0,1926.900,0
1970,L,JP,102.50,7.50,0,0,0.329,7,0,0,1.118,37
1970,L,JP,107.50,12.50,0,0,0,0,0,0,0,0
1970,L,JP,112.50,7.50,0.154,12,254.469,5420,0,0,588.463,19478
1970,L,JP,112.50,12.50,0.066,6,266.542,5682,0.020,3,296.220,9819
1970,L,JP,112.50,17.50,0,0,21.753,463,0,0,61.984,2051
1970,L,JP,117.50,2.50,0,0,2.911,62,0,0,7.674,254
1970,L,JP,117.50,7.50,0,0,129.718,2763,0,0,102.841,3404
1970,L,JP,117.50,12.50,0.002,0,171.021,3643,0.008,1,265.751,8804
1970,L,JP,117.50,17.50,0,0,17.445,372,0.002,0,31.090,1032
1970,L,JP,117.50,22.50,0.154,12,0,0,0,0,0.211,7
1970,L,JP,122.50,2.50,0,0,10.403,272,0,0,40.379,1606
1970,L,JP,122.50,7.50,0,0,10.082,208,0,0,24.992,882
1970,L,JP,122.50,12.50,0,0,1.972,42,0,0,0.938,31
1970,L,JP,122.50,17.50,0.195,15,0.139,3,0,0,4.502,195
1970,L,JP,122.50,22.50,1.930,149,2.671,73,0.041,8,11.756,447
1970,L,JP,122.50,27.50,0.141,10,0.257,5,0.014,2,3.766,139
1970,L,JP,122.50,32.50,0.005,0,0,0,0,0,0.444,11
1970,L,JP,122.50,37.50,0,0,0.014,0,0,0,0,0
1970,L,JP,127.50,2.50,0.007,0,13.016,286,0.058,12,66.874,2638
1970,L,JP,127.50,7.50,0.858,66,22.535,464,0.073,15,55.569,2194
1970,L,JP,127.50,12.50,18.257,1418,74.592,1619,0.297,67,301.651,12675
1970,L,JP,127.50,17.50,35.562,2763,8.449,198,0.404,91,94.932,3845
1970,L,JP,127.50,22.50,25.829,2007,9.325,201,0.926,208,142.866,4604
1970,L,JP,127.50,27.50,30.297,2355,14.483,399,2.072,466,362.008,12411
1970,L,JP,127.50,32.50,6.760,525,0.707,26,0,0,0.381,14
1970,L,JP,132.50,2.50,0.923,70,42.646,915,2.033,456,300.231,10090
1970,L,JP,132.50,7.50,5.157,402,95.252,2016,0.859,194,238.494,8427
1970,L,JP,132.50,12.50,72.826,5662,197.866,4313,2.291,514,842.131,31090
1970,L,JP,132.50,17.50,122.457,9517,38.555,930,0.962,216,166.444,6472
1970,L,JP,132.50,22.50,63.713,4951,17.778,404,0.804,179,127.868,4396
1970,L,JP,132.50,27.50,600.747,46687,57.314,1537,2.801,629,453.329,15900
1970,L,JP,132.50,32.50,396.300,30798,41.348,1264,2.101,471,338.628,11555
1970,L,JP,132.50,37.50,0.035,2,0.013,0,0,0,0.250,7
1970,L,JP,137.50,-2.50,0,0,0.235,5,0,0,0.363,12
1970,L,JP,137.50,2.50,1.006,77,108.341,2417,0.965,216,399.463,16014
1970,L,JP,137.50,7.50,3.282,255,238.884,4961,0.519,117,404.227,16032
1970,L,JP,137.50,12.50,49.969,3882,112.536,2475,1.086,244,420.033,14727
1970,L,JP,137.50,17.50,223.439,17366,63.315,1391,5.062,1134,348.842,12280
1970,L,JP,137.50,22.50,68.567,5329,16.755,432,0.825,186,123.276,4467
1970,L,JP,137.50,27.50,1170.974,91001,94.439,2718,0.932,210,107.309,4441
1970,L,JP,137.50,32.50,695.963,54087,111.403,3544,2.338,524,500.539,14881
1970,L,JP,137.50,37.50,0.042,3,0.009,0,0,0,0.013,0
1970,L,JP,142.50,-12.50,0.571,42,3.197,77,0.102,23,151.700,4937
1970,L,JP,142.50,-2.50,0.032,2,0.638,15,0,0,11.472,381
1970,L,JP,142.50,2.50,0.642,48,54.765,1233,0.928,208,304.479,11498
1970,L,JP,142.50,7.50,9.327,726,188.047,4109,1.693,378,297.345,11958
1970,L,JP,142.50,12.50,3.810,293,34.665,794,0.306,68,112.774,3834
1970,L,JP,142.50,17.50,40.127,3118,13.424,298,1.921,429,83.123,2820
1970,L,JP,142.50,22.50,35.746,2778,47.459,1178,2.023,456,233.582,8024
1970,L,JP,142.50,27.50,563.534,43796,278.345,6573,1.247,280,330.980,11580
1970,L,JP,142.50,32.50,542.127,42130,421.850,9936,0.771,173,101.739,3194
1970,L,JP,142.50,37.50,35.977,2796,26.853,609,0.129,30,13.686,403
1970,L,JP,142.50,42.50,0,0,0,0,0,0,0.004,0
1970,L,JP,147.50,-52.50,0,0,0,0,0,0,0,0
1970,L,JP,147.50,-47.50,9.842,765,0.751,16,0.008,2,0.121,4
1970,L,JP,147.50,-42.50,26.508,2060,0.094,2,0,0,0.091,3
1970,L,JP,147.50,-37.50,3.372,421,4.375,81,0,0,3.439,107
1970,L,JP,147.50,-17.50,8.919,650,18.129,436,0.638,143,171.643,5589
1970,L,JP,147.50,-12.50,22.156,1533,15.324,352,0.375,84,322.820,10561
1970,L,JP,147.50,-7.50,3.880,248,3.320,84,0.090,20,100.999,4303
1970,L,JP,147.50,-2.50,0.029,2,8.087,191,0.075,17,46.927,2286
1970,L,JP,147.50,2.50,0.457,36,92.198,2060,2.206,495,379.883,13749
1970,L,JP,147.50,7.50,1.339,105,153.344,3506,2.250,504,520.534,19277
1970,L,JP,147.50,12.50,7.826,610,79.988,1895,1.178,264,218.423,7447
1970,L,JP,147.50,17.50,20.618,1600,11.772,273,2.125,476,72.026,2453
1970,L,JP,147.50,22.50,56.222,4369,79.244,2100,1.987,446,246.442,8772
1970,L,JP,147.50,27.50,277.219,21545,106.374,2686,0.543,123,75.572,2703
1970,L,JP,147.50,32.50,247.495,19235,567.899,10750,0.219,50,74.169,1793
1970,L,JP,147.50,37.50,35.101,2730,79.873,1481,0.132,29,17.720,480
1970,L,JP,147.50,42.50,0,0,0.235,5,0,0,0,0
1970,L,JP,147.50,47.50,0,0,0,0,0,0,0,0
1970,L,JP,152.50,-52.50,0,0,0,0,0,0,0,0
1970,L,JP,152.50,-47.50,0,0,0,0,0,0,0,0
1970,L,JP,152.50,-42.50,3.384,263,0.047,1,0,0,0.030,1
1970,L,JP,152.50,-37.50,114.124,9166,45.063,840,0.106,24,37.089,1053
1970,L,JP,152.50,-32.50,14.661,1179,30.273,588,0.058,13,143.548,3690
1970,L,JP,152.50,-27.50,51.653,3906,186.657,3861,0.397,89,169.807,4295
1970,L,JP,152.50,-22.50,14.570,946,8.935,193,0.245,55,61.142,1965
1970,L,JP,152.50,-17.50,23.193,1640,2.340,54,0.219,49,26.804,877
1970,L,JP,152.50,-12.50,48.899,3266,18.629,415,1.431,321,340.087,11135
1970,L,JP,152.50,-7.50,2.144,202,7.576,181,1.170,262,114.096,3929
1970,L,JP,152.50,-2.50,0.229,17,10.240,236,1.059,238,52.162,2128
1970,L,JP,152.50,2.50,0.344,25,48.569,1111,1.282,288,250.334,9071
1970,L,JP,152.50,7.50,4.855,377,338.114,7821,2.259,507,733.069,30204
1970,L,JP,152.50,12.50,25.827,2005,193.725,4550,3.559,798,494.616,17180
1970,L,JP,152.50,17.50,42.403,3296,3.155,71,0.882,198,115.336,3819
1970,L,JP,152.50,22.50,49.312,3832,42.780,995,1.247,281,245.539,8565
1970,L,JP,152.50,27.50,304.219,23641,66.710,1658,1.242,278,49.083,1712
1970,L,JP,152.50,32.50,199.680,15517,882.096,16501,0.087,18,91.640,2111
1970,L,JP,152.50,37.50,75.801,5891,272.332,5169,0.220,49,45.902,1214
1970,L,JP,152.50,42.50,0,0,3.101,66,0.424,95,0.362,12
1970,L,JP,152.50,47.50,0,0,1.408,30,0,0,0,0
1970,L,JP,157.50,-47.50,0.836,65,0,0,0,0,0,0
1970,L,JP,157.50,-42.50,2.831,220,0,0,0,0,0,0
1970,L,JP,157.50,-37.50,191.461,14842,58.612,1095,0.071,16,17.542,400
1970,L,JP,157.50,-32.50,228.638,17333,270.512,5168,0.178,40,196.898,4764
1970,L,JP,157.50,-27.50,312.139,23597,101.073,2169,1.870,419,435.443,11542
1970,L,JP,157.50,-22.50,101.686,7258,31.529,683,0.749,168,159.620,4622
1970,L,JP,157.50,-17.50,17.217,1196,1.869,42,0.174,39,12.263,403
1970,L,JP,157.50,-12.50,5.411,359,3.135,67,0.125,28,12.273,406
1970,L,JP,157.50,-7.50,0.255,16,4.180,125,0.214,48,31.838,1512
1970,L,JP,157.50,-2.50,1.851,126,35.762,1061,0.758,170,244.040,13770
1970,L,JP,157.50,2.50,4.102,318,119.128,3012,1.286,290,610.273,35172
1970,L,JP,157.50,7.50,5.188,402,377.598,8604,2.874,645,740.988,30266
1970,L,JP,157.50,12.50,37.625,2924,317.135,7404,7.591,1700,488.659,16949
1970,L,JP,157.50,17.50,13.100,1017,17.157,427,0.597,132,47.351,1630
1970,L,JP,157.50,22.50,32.121,2497,36.708,852,0.381,85,116.565,3890
1970,L,JP,157.50,27.50,267.147,20760,82.418,2151,2.128,477,25.812,974
1970,L,JP,157.50,32.50,599.452,46587,881.937,16843,2.224,497,94.310,2162
1970,L,JP,157.50,37.50,77.152,5995,499.047,9214,0.263,59,80.973,2019
1970,L,JP,157.50,42.50,0.553,43,2.541,54,0.847,190,4.237,140
1970,L,JP,157.50,47.50,0,0,1.503,32,0,0,0.423,14
1970,L,JP,162.50,-52.50,0,0,0,0,0,0,0,0
1970,L,JP,162.50,-47.50,0.663,62,0,0,0,0,0,0
1970,L,JP,162.50,-42.50,1.145,89,0,0,0,0,0,0
1970,L,JP,162.50,-37.50,2.140,198,8.172,137,0,0,2.507,66
1970,L,JP,162.50,-32.50,25.995,2789,100.701,2112,0,0,80.046,2209
1970,L,JP,162.50,-27.50,240.925,16794,23.956,489,0.646,145,158.960,4218
1970,L,JP,162.50,-22.50,97.591,6676,6.969,138,0.633,142,65.363,1737
1970,L,JP,162.50,-17.50,56.865,3152,3.991,85,0.701,157,18.157,601
1970,L,JP,162.50,-12.50,2.370,182,2.019,43,0.142,32,9.728,322
1970,L,JP,162.50,-7.50,0.026,2,3.755,116,0.058,13,10.235,624
1970,L,JP,162.50,-2.50,1.425,110,53.252,1624,0.946,212,588.784,35969
1970,L,JP,162.50,2.50,9.538,741,177.111,4417,0.992,225,1110.876,41167
1970,L,JP,162.50,7.50,13.614,1058,394.390,9154,2.110,473,660.430,25700
1970,L,JP,162.50,12.50,31.862,2476,158.396,3590,5.048,1132,372.298,10852
1970,L,JP,162.50,17.50,2.512,195,0.526,12,0.012,3,4.347,125
1970,L,JP,162.50,22.50,11.971,931,12.863,290,0.421,94,29.719,965
1970,L,JP,162.50,27.50,283.909,22062,70.892,1978,3.526,790,9.773,351
1970,L,JP,162.50,32.50,170.362,13239,221.460,4581,0.832,186,19.908,545
1970,L,JP,162.50,37.50,28.022,2177,221.051,4669,0.052,12,21.619,570
1970,L,JP,162.50,42.50,1.145,89,0.285,6,0,0,0,0
1970,L,JP,167.50,-52.50,0,0,0,0,0,0,0,0
1970,L,JP,167.50,-47.50,2.214,207,0,0,0,0,0,0
1970,L,JP,167.50,-42.50,1.797,168,0,0,0,0,0,0
1970,L,JP,167.50,-37.50,12.396,1215,33.915,575,0.004,1,4.295,109
1970,L,JP,167.50,-32.50,11.075,1067,46.809,922,0,0,19.180,539
1970,L,JP,167.50,-27.50,146.295,10308,80.751,1573,0.262,59,125.314,3323
1970,L,JP,167.50,-22.50,11.379,802,0.462,10,0,0,3.621,96
1970,L,JP,167.50,-7.50,0,0,1.253,39,0,0,1.296,78
1970,L,JP,167.50,-2.50,5.668,439,65.728,2018,1.142,256,375.005,22765
1970,L,JP,167.50,2.50,2.484,193,214.002,5153,4.335,972,589.906,23154
1970,L,JP,167.50,7.50,15.530,1207,474.963,10831,4.929,1105,683.932,24468
1970,L,JP,167.50,12.50,65.071,5057,224.951,5155,3.769,845,370.526,10561
1970,L,JP,167.50,17.50,9.644,750,8.157,204,1.169,262,23.929,658
1970,L,JP,167.50,22.50,1.519,118,18.073,529,0.210,47,2.250,83
1970,L,JP,167.50,27.50,365.923,28437,88.497,2432,1.606,360,12.787,462
1970,L,JP,167.50,32.50,273.023,21219,232.540,4831,0.230,51,14.397,387
1970,L,JP,167.50,37.50,7.323,569,29.942,619,0.520,117,5.505,169
1970,L,JP,167.50,42.50,0.002,0,0.011,0,0,0,0,0
1970,L,JP,172.50,-52.50,0,0,0,0,0,0,0,0
1970,L,JP,172.50,-47.50,18.499,1688,0,0,0,0,0,0
1970,L,JP,172.50,-42.50,2.921,254,0.047,1,0.009,2,0,0
1970,L,JP,172.50,-37.50,14.794,1445,30.767,512,0,0,2.178,55
1970,L,JP,172.50,-32.50,24.684,2414,174.132,3455,0.116,26,56.174,1571
1970,L,JP,172.50,-27.50,69.571,4903,8.918,190,0.022,5,32.963,874
1970,L,JP,172.50,-22.50,0.795,56,0,0,0.004,1,2.112,56
1970,L,JP,172.50,-7.50,10.837,549,6.743,135,0,0,12.054,399
1970,L,JP,172.50,-2.50,0.039,2,6.849,183,0.022,5,17.114,799
1970,L,JP,172.50,2.50,0.348,27,87.585,2152,0.705,158,213.247,8409
1970,L,JP,172.50,7.50,12.082,939,479.993,10957,4.179,937,538.403,19369
1970,L,JP,172.50,12.50,38.538,2995,431.476,9887,4.906,1100,395.217,11443
1970,L,JP,172.50,17.50,13.202,1026,6.960,160,0.138,31,26.099,726
1970,L,JP,172.50,22.50,5.906,459,17.273,423,0.446,100,7.087,233
1970,L,JP,172.50,27.50,372.995,28987,176.699,4785,8.629,1935,12.709,431
1970,L,JP,172.50,32.50,323.481,25139,669.387,13677,0.312,70,26.379,694
1970,L,JP,172.50,37.50,7.271,565,11.206,232,0.058,13,0.802,23
1970,L,JP,177.50,-52.50,0,0,0,0,0,0,0,0
1970,L,JP,177.50,-47.50,22.876,2105,0,0,0,0,0,0
1970,L,JP,177.50,-42.50,41.930,3364,1.597,34,0.009,2,0.181,6
1970,L,JP,177.50,-37.50,296.606,25094,109.443,1900,0.196,44,28.603,753
1970,L,JP,177.50,-32.50,45.125,3611,23.693,391,0.053,12,12.196,324
1970,L,JP,177.50,-27.50,0.681,48,0.139,3,0.049,11,0.415,11
1970,L,JP,177.50,-7.50,6.100,309,7.059,157,0,0,7.687,272
1970,L,JP,177.50,-2.50,0.026,2,16.832,521,0,0,16.452,993
1970,L,JP,177.50,2.50,1.532,119,130.455,3189,1.953,438,275.755,10679
1970,L,JP,177.50,7.50,8.068,627,550.915,12870,7.398,1659,787.777,29465
1970,L,JP,177.50,12.50,56.877,4420,796.371,17940,10.745,2409,717.036,21558
1970,L,JP,177.50,17.50,1.016,79,14.800,339,0.629,141,6.149,177
1970,L,JP,177.50,22.50,5.469,425,7.917,170,0.098,22,5.263,154
1970,L,JP,177.50,27.50,191.368,14872,296.729,8417,4.116,923,51.238,1871
1970,L,JP,177.50,32.50,464.240,36078,1158.851,23765,1.560,350,119.380,3294
1970,L,JP,177.50,37.50,0.129,10,0.464,10,0,0,0,0
1970,L,JP,182.50,-52.50,0.026,2,0,0,0,0,0,0
1970,L,JP,182.50,-47.50,2.072,161,0,0,0,0,0,0
1970,L,JP,182.50,-42.50,1.505,117,0,0,0,0,0,0
1970,L,JP,182.50,-37.50,175.387,13630,6.385,136,0.415,93,0.363,12
1970,L,JP,182.50,-32.50,227.526,17682,23.990,511,0.210,47,0.966,32
1970,L,JP,182.50,-27.50,21.644,1682,11.690,249,0.009,2,6.858,227
1970,L,JP,182.50,-22.50,4.555,354,0.563,12,0,0,2.024,67
1970,L,JP,182.50,-12.50,12.996,1010,3.474,74,0,0,21.269,704
1970,L,JP,182.50,-7.50,29.725,2310,59.718,1272,0,0,70.092,2320
1970,L,JP,182.50,-2.50,1.126,83,10,213,0.227,51,16.164,535
1970,L,JP,182.50,2.50,0.772,60,235.427,5325,1.855,416,575.151,17781
1970,L,JP,182.50,7.50,5.790,450,487.194,11067,6.994,1568,776.996,25054
1970,L,JP,182.50,12.50,23.960,1862,546.975,12305,4.991,1119,404.581,11503
1970,L,JP,182.50,17.50,2.175,169,2.801,65,0,0,3.805,109
1970,L,JP,182.50,22.50,6.383,496,42.346,907,0.232,52,27.930,711
1970,L,JP,182.50,27.50,19.585,1522,52.150,1117,1.029,231,60.495,1572
1970,L,JP,182.50,32.50,71.223,5535,62.570,1277,0.054,12,9.718,263
1970,L,JP,182.50,37.50,0,0,0,0,0,0,0,0
1970,L,JP,182.50,42.50,0.026,2,0.094,2,0,0,0,0
1970,L,JP,187.50,-52.50,0,0,0,0,0,0,0,0
1970,L,JP,187.50,-47.50,0.013,1,0,0,0,0,0,0
1970,L,JP,187.50,-37.50,48.961,3805,2.066,44,0,0,0,0
1970,L,JP,187.50,-32.50,237.074,18424,7.934,169,0.129,29,0.211,7
1970,L,JP,187.50,-27.50,32.581,2532,8.028,171,0.031,7,9.577,317
1970,L,JP,187.50,-22.50,44.419,3452,5.023,107,0,0,8.610,285
1970,L,JP,187.50,-17.50,26.108,2029,5.070,108,0.348,78,19.004,629
1970,L,JP,187.50,-7.50,3.757,292,1.502,32,1.748,392,4.290,142
1970,L,JP,187.50,-2.50,2.029,157,11.644,248,0.482,108,54.351,1799
1970,L,JP,187.50,2.50,1.196,93,305.686,7027,2.732,613,671.957,20764
1970,L,JP,187.50,7.50,1.751,136,435.907,9857,5.959,1336,453.573,14554
1970,L,JP,187.50,12.50,29.635,2303,919.707,20881,7.796,1748,460.528,13082
1970,L,JP,187.50,17.50,1.480,115,4.757,113,0.071,16,6.356,182
1970,L,JP,187.50,22.50,7.735,601,240.421,5130,0.597,134,156.563,3706
1970,L,JP,187.50,27.50,30.947,2405,324.650,6982,0.174,39,102.108,2805
1970,L,JP,187.50,32.50,40.314,3133,156.500,3209,0.121,27,11.255,306
1970,L,JP,187.50,37.50,0.270,21,0.094,2,0,0,0,0
1970,L,JP,192.50,-32.50,23.831,1852,4.695,100,0,0,0.815,27
1970,L,JP,192.50,-27.50,137.517,10687,8.874,189,0.398,89,19.154,634
1970,L,JP,192.50,-22.50,3.281,255,1.033,22,0,0,1.752,58
1970,L,JP,192.50,-7.50,2.985,232,1.972,42,0.330,74,4.834,160
