"yy","gear","flag","eez","alb_mt","bet_mt","skj_mt","yft_mt"
1998,"S","VU","TV",0,0,0,0
1998,"S","VU","TW",0,0,0,0
1998,"T","AU","AU",10,0,0,0
1998,"T","CA","I7",167,0,0,0
1998,"T","CK","I7",22,0,0,0
1998,"T","FJ","FJ",0,0,54,41
1998,"T","JP","JP",1190,264,7946,1709
1998,"T","NZ","NZ",4463,0,0,0
1998,"T","US","AS",0,0,7,3
1998,"T","US","GU",0,0,86,62
1998,"T","US","HW",0,243,147,982
1998,"T","US","I7",1618,0,0,0
1998,"T","US","MP",0,0,76,9
1998,"Z","AU","AU",50,0,0,2
1998,"Z","ID","ID",0,4585,59041,48328
1998,"Z","JP","I6",206,3,691,28
1998,"Z","JP","JP",146,15,1094,307
1998,"Z","KI","GL",0,0,0,1812
1998,"Z","NZ","NZ",5,0,2,0
1998,"Z","PF","PF",30,1,474,190
1998,"Z","PH","PH",0,4439,40384,51946
1999,"L","AU","AU",369.650337,879.343163,15,1823.708917
1999,"L","AU","I7",3.20683,11.41951,0,15.024887
1999,"L","AU","NF",0.142833,0.237327,0,0.266195
1999,"L","BZ","FM",0,38.782,0,40.49
1999,"L","BZ","H4",0.18,3.495,0,0.71
1999,"L","BZ","H5",2.428,49.245,0,13.975
1999,"L","BZ","I4",0.696,24.739,0,5.4125
1999,"L","BZ","I5",0.696,24.739,0,5.4125
1999,"L","CN","FM",6.936,597.094,0,428.638
1999,"L","CN","I1",4.805,58.106,0,22.554
1999,"L","CN","I2",0.37,1.73,0,2.19
1999,"L","CN","I4",0,244.177,0,804.5705
1999,"L","CN","I5",0,244.177,0,804.5705
1999,"L","CN","I6",356.685,0,0,0
1999,"L","CN","I7",3078.772,0,0,0
1999,"L","CN","PW",25.432,659.716,0,174.477
1999,"L","FJ","FJ",2059.947921,443.177676,6.054794,690.119119
1999,"L","FJ","I7",14.33687,2.006466,0.945205,4.103109
1999,"L","FJ","I8",65.13831,6.666651,0,8.694461
1999,"L","FJ","MA",3.362824,0,0,0.134379
1999,"L","FJ","SB",0.472893,0.071915,0,0.044791
1999,"L","FJ","VU",135.741183,10.077287,0,21.904135
1999,"L","FM","FM",2,613.339432,0,218.305478
1999,"L","FM","I2",0,3.622111,0,6.617961
1999,"L","FM","I3",0,0.038458,0,0.076561
1999,"L","ID","ID",0,4314,0,19191
1999,"L","JP","CN",0.366028,0,0,0.159005
1999,"L","JP","FJ",9.992962,2.451898,0,1.502026
1999,"L","JP","FM",102.03799,5034.418077,0,2283.929992
1999,"L","JP","GL",10.096944,624.956965,0,391.01296
1999,"L","JP","H5",6.535401,61.094723,0,160.116346
1999,"L","JP","I1",1.974513,1939.967495,0,839.932503
1999,"L","JP","I2",67.835015,85.42291,0,181.83265
1999,"L","JP","I3",2159.788159,817.287424,0,1318.257019
1999,"L","JP","I4",132.601725,4224.578467,0,2468.042038
1999,"L","JP","I5",805.728428,4415.768454,0,2206.764507
1999,"L","JP","I6",10944.729594,7223.387369,0,1789.806209
1999,"L","JP","I7",1828.208197,493.884983,0,222.251754
1999,"L","JP","JP",13251.019863,5786.108413,0,3390.268744
1999,"L","JP","LN",0.65095,26.213891,0,6.459985
1999,"L","JP","MH",198.354009,2617.24507,0,1636.762991
1999,"L","JP","PW",0,1.080038,0,0.050047
1999,"L","JP","PX",12.122981,203.874009,0,305.959021
1999,"L","JP","SB",1.778001,5.666987,0,23.346054
1999,"L","JP","TV",76.856061,44.976114,0,41.473007
1999,"L","KR","CK",11.094,1.952,0,4.028
1999,"L","KR","GL",6.166,48.209,0,84.469
1999,"L","KR","H4",4.049,35.539,0,37.584
1999,"L","KR","H5",10.952,275.702,0,106.957
1999,"L","KR","I2",30.76,24.19,0,30.748
1999,"L","KR","I3",1.886,2.93,0,2.589
1999,"L","KR","I4",120.708505,7410.740112,1.5,2720.952083
1999,"L","KR","I5",120.708505,7410.740112,1.5,2720.952083
1999,"L","KR","I7",280.532,1.574,0,1.106
1999,"L","KR","I8",3.258,0.319,0,1.21
1999,"L","KR","LN",77.743,5839.994,0,1783.502
1999,"L","KR","PF",48.819,996.805,0,414.301
1999,"L","KR","PX",36.758,306.278,0,262.101
1999,"L","KR","SB",204.794,22.207,0,112.908
1999,"L","KR","TV",2.772,9.821,0,9.593
1999,"L","NC","I7",0.85244,1.437479,0,0.478387
1999,"L","NC","MA",5.86155,1.312485,0,0.877262
1999,"L","NC","NC",652.666087,547.257018,0,367.183748
1999,"L","NC","WF",30.619916,2.993018,0,4.460603
1999,"L","NZ","I7",2.054652,0.898741,0,0.035538
1999,"L","NZ","NZ",2100.945348,419.101259,1,148.964462
1999,"L","PF","PF",2580,276,103,756
1999,"L","PG","I2",0,0,0,0.116297
1999,"L","PG","PG",128.381592,59.898006,0,489.883703
1999,"L","PG","SB",0.618408,0.101994,0,0
1999,"L","PH","PH",0,59,0,484
1999,"L","SB","I2",20.040761,17.386956,0,11.832424
1999,"L","SB","SB",115.959239,451.613044,0,521.167576
1999,"L","TO","I7",31.477618,3.495317,0.263874,6.584431
1999,"L","TO","TO",769.522382,108.504683,7.736126,156.415569
1999,"L","TW","CK",1.826,0,0,0
1999,"L","TW","FJ",162.549,21.298,4.841,31.454
1999,"L","TW","FM",1.431,387.584,0,349.071
1999,"L","TW","H4",0.144,0,0,0.058
1999,"L","TW","H5",0.128,2.49,0,1.127
1999,"L","TW","I1",0.1,5412.833363,1861.0823,10199.187383
1999,"L","TW","I2",421.800993,28.976,0,11.743
1999,"L","TW","I3",0,2319.785727,797.6067,4371.080307
1999,"L","TW","I4",0,683.246514,190.145,475.699995
1999,"L","TW","I5",0,679.944514,190.145,474.325995
1999,"L","TW","I6",6184.25595,0,0,0
1999,"L","TW","I7",7558.53505,0,0,0
1999,"L","TW","I8",60.106,0,0,2.75
1999,"L","TW","I9",56.109,2.036,0,4.045
1999,"L","TW","ID",0,25.963,0,51.931
1999,"L","TW","LN",3.011,63.472,0,11.955
1999,"L","TW","MH",0,18.893,0,9.597
1999,"L","TW","PH",0,2.967,0,1.811
1999,"L","TW","PW",0.873,597.173,0,372.607
1999,"L","TW","PX",0,0.529,0,0.432
1999,"L","TW","SB",99.589,191.435,0,125.765
1999,"L","TW","TV",0.813,0,0,0.134
1999,"L","TW","VU",740.729,14.374,0.18,20.226
1999,"L","US","AS",326.033938,8.721232,21.745995,63.735332
1999,"L","US","CK",11.220789,0.241491,0.209247,0.264668
1999,"L","US","H5",0,0.037277,0,0
1999,"L","US","HW",516.157657,1103.70006,30.832846,219.019476
1999,"L","US","I4",0.935818,0.896957,0,0.046012
1999,"L","US","I5",356.199053,594.822459,50.657653,70.443211
1999,"L","US","I6",604.905727,960.797293,10.024034,100.550723
1999,"L","US","I9",0.745276,0,0.044759,0
1999,"L","US","JT",62.682517,16.030967,3.865734,2.937134
1999,"L","US","PY",0.119243,143.752292,3.619733,156.003445
1999,"L","WS","WS",4027,283,799,681
1999,"P","AU","AU",0,0,219,0
1999,"P","FJ","FJ",0,0,507,0
1999,"P","ID","ID",0,4625,105966,21473
1999,"P","JP","FM",0,0,548.899888,6.400006
1999,"P","JP","GL",0,0,1717.800293,18.499986
1999,"P","JP","H4",0,0,82.502949,1.0355
1999,"P","JP","I1",0,0,3.535404,0
1999,"P","JP","I2",0,1.242473,1848.660376,12.218767
1999,"P","JP","I3",0,10.768097,2459.419437,36.966903
1999,"P","JP","I4",0,0,1631.322919,0
1999,"P","JP","I6",33753.4633,207.907126,44496.436954,132.335325
1999,"P","JP","I7",91.696132,0,1419.525199,3.313558
1999,"P","JP","JP",16623.840569,1011.082304,69591.09389,3903.529944
1999,"P","JP","MH",0,0,3992.800295,24.000014
1999,"P","JP","NR",0,0,347.000321,0
1999,"P","JP","PX",0,0,6.499714,0.500012
1999,"P","JP","TV",0,0,949.499916,22.199984
1999,"P","NZ","NZ",0,0,11,1
1999,"P","PF","PF",38,0,526,160
1999,"P","PW","PW",0,0,100,0
1999,"P","SB","SB",0,0,18322,982
1999,"P","US","HW",0,0,584,10
1999,"S","AU","AU",0,0,4164,0
1999,"S","EP","I5",0,442,1139,329
1999,"S","ES","H5",0,973.370243,606.068221,816.003926
1999,"S","ES","I4",0,7.762123,15.020258,6.507208
1999,"S","ES","I5",0,1341.294895,3617.634124,1124.445614
1999,"S","ES","I9",0,46.57274,20.277397,39.043251
1999,"S","FM","FM",0,259.967,1125.275,829.993
1999,"S","FM","GL",0,113.544,554.675,231.431
1999,"S","FM","H4",0,10.981,7.274,9.574
1999,"S","FM","I1",0,0.626,97.87,3.223
1999,"S","FM","I2",0,328.639,1413.374,693.664
1999,"S","FM","MH",0,2.124,23.736,3.807
1999,"S","FM","NR",0,172.798,517.042,527.27
1999,"S","FM","PG",0,229.397,1990.445,739.888
1999,"S","FM","SB",0,2.198,31.428,9.93
1999,"S","FM","TV",0,11.493,63.59,31.745
1999,"S","ID","ID",0,1793,44606,13399
1999,"S","JP","CN",0,0,0,0
1999,"S","JP","FM",0,100.000086,42180.000554,11599.000111
1999,"S","JP","GL",0,0,11474.000417,5765.999824
1999,"S","JP","H4",0,220.466478,398.461762,140.111786
1999,"S","JP","I1",0,1363.497659,7702.131117,1915.721032
1999,"S","JP","I2",0,13409.997443,20047.344674,12557.189321
1999,"S","JP","I3",0,432.090481,499.663087,377.641644
1999,"S","JP","I4",0,2571.345102,3631.590969,1822.633198
1999,"S","JP","I6",0,348.201044,18929.603532,1258.897231
1999,"S","JP","I8",0,0,0,0
1999,"S","JP","JP",1,426.402083,12692.20563,5403.80596
1999,"S","JP","MH",0,0,7462.999498,2394.000052
1999,"S","JP","NR",0,0,4911.999565,3396.000058
1999,"S","JP","PW",0,0,0,0
1999,"S","JP","PX",0,0,0,0
1999,"S","JP","TV",0,0,2587.00052,665.999783
1999,"S","JP","TW",0,0,0,0
1999,"S","KI","FM",0,22.305,130.776,73.761
1999,"S","KI","GU",0,0,0,0
1999,"S","KI","I1",0,20.817,301.198,113.127
1999,"S","KI","I2",0,3.191,175.09,152.511
1999,"S","KI","I3",0,0,0,0
1999,"S","KI","I6",0,0,0,0
1999,"S","KI","JP",0,0,0,0
1999,"S","KI","MP",0,0,0,0
1999,"S","KI","NR",0,1.79,49.388,82.789
1999,"S","KI","PG",0,353.897,2658.894,1731.523
1999,"S","KI","PW",0,4.964,53.162,48.918
1999,"S","KI","SB",0,2.818,61.955,30.127
1999,"S","KR","FM",0,1516.599,47014.092,10797.202
1999,"S","KR","GL",0,573.182,3958.136,1745.25
1999,"S","KR","H4",0,14.987,92.19,56.154
1999,"S","KR","H5",0,0,0,0
1999,"S","KR","I1",0,345.265,12904.108,3354.683
1999,"S","KR","I2",0,1495.595,23373.083,9437.111
1999,"S","KR","I3",0,0,0,0
1999,"S","KR","I4",0,0.224,56.359,1.063
1999,"S","KR","ID",0,0,0,0
1999,"S","KR","LN",0,0,0,0
1999,"S","KR","MH",0,317.738,7241.076,1695.502
1999,"S","KR","NR",0,755.121,10448.813,3075.688
1999,"S","KR","PG",0,32.783,403.538,231.075
1999,"S","KR","PX",0,0,0,0
1999,"S","KR","SB",0,58.682,584.428,265.276
1999,"S","NZ","NZ",0,0,5656,0
1999,"S","PG","FM",0,103.414,996.669,670.68
1999,"S","PG","GL",0,54.271,719.883,433.699
1999,"S","PG","I1",0,136.139,1430.419,941.99
1999,"S","PG","I2",0,157.291,2195.289,1152.429
1999,"S","PG","ID",0,0,0,0
1999,"S","PG","MH",0,0,0,0
1999,"S","PG","NR",0,50.444,721.412,419.062
1999,"S","PG","PG",0,1526.899,16134.983,10371.071
1999,"S","PG","PW",0,0.365,5.441,3.399
1999,"S","PG","SB",0,2.589,62.749,10.413
1999,"S","PH","I1",0,3.29,39.24,16.181
1999,"S","PH","I2",0,0,0,0
1999,"S","PH","ID",0,0,0,0
1999,"S","PH","PG",0,2564.479,17102.316,11559.33
1999,"S","PH","PH",0,2700,68352,24929
1999,"S","SB","GL",0,18.939,253.005,350.662
1999,"S","SB","H4",0,14.328,199.016,196.959
1999,"S","SB","I2",0,47.96,408.168,357.367
1999,"S","SB","NR",0,2.277,15.596,16.929
1999,"S","SB","PG",0,0.331,10.223,10.158
1999,"S","SB","SB",0,710.772,12798.477,9647.452
1999,"S","SB","TV",0,7.738,71.962,80.68
1999,"S","TW","FM",0,3099.602,40434.258,11663.402
1999,"S","TW","GL",0,2771.186,21232.774,7829.03
1999,"S","TW","H4",0,26.824,154.991,66.908
1999,"S","TW","I1",0,437.59,8083.076,2389.892
1999,"S","TW","I2",0,3885.462,37825.711,16131.436
1999,"S","TW","I3",0,0,0,0
1999,"S","TW","I4",0,130.698,595.591,315.719
1999,"S","TW","ID",0,4.193,65.948,33.12
1999,"S","TW","MH",0,300.565,3119.222,878.734
1999,"S","TW","NR",0,1382.463,9927.42,4025.427
1999,"S","TW","PG",0,2225.123,17301.668,7106.402
1999,"S","TW","PH",0,0,0,0
1999,"S","TW","PW",0,0,0,0
1999,"S","TW","SB",0,94.664,1494.84,325.499
1999,"S","TW","TV",0,28.753,222.858,118.983
1999,"S","US","AS",0,6.537,17.672,12.785
1999,"S","US","CK",0,39.673,133.334,79.574
1999,"S","US","FJ",0,80.397,397.25,192.751
1999,"S","US","FM",0,34.86,289.936,176.494
1999,"S","US","GL",0,4907.773,23736.904,10553.851
1999,"S","US","H4",0,1895.909,8935.114,3722.124
1999,"S","US","H5",0,517.035,2062.574,1526.159
1999,"S","US","HB",0,1593.652,6467.642,3451.288
1999,"S","US","I1",0,7.842,103.468,20.631
1999,"S","US","I2",0,3161.272,13984.23,6988
1999,"S","US","I4",0,572.431,2560.477,1273.798
1999,"S","US","I5",0,35.953,187.424,58.995
1999,"S","US","ID",0,0,0,0
1999,"S","US","JV",0,0,67.583,328.093
1999,"S","US","LN",0,22.068,97.705,98.907
1999,"S","US","MH",0,2.145,29.066,3.995
1999,"S","US","NR",0,1136.097,4983.882,2409.909
1999,"S","US","NZ",0,0,558.683,0
1999,"S","US","PG",0,1563.242,7311.493,3143.453
1999,"S","US","PW",0,1.489,9.118,3.2
1999,"S","US","PX",0,3385.332,15415.024,6411.197
1999,"S","US","SB",0,174.267,597.438,353.098
1999,"S","US","TK",0,385.691,1145.886,519.404
1999,"S","US","TO",0,0,11.795,19.802
1999,"S","US","TV",0,3483.686,20340.016,8309.177
1999,"S","US","VU",0,0,0,0
1999,"S","US","WF",0,0,0,0
1999,"S","US","WS",0,15.723,128.791,131.764
1999,"S","VU","FM",0,235.4,3434.276,1766.679
1999,"S","VU","GL",0,1718.562,9254.101,4169.25
1999,"S","VU","GU",0,0,0,0
1999,"S","VU","H4",0,0,0,0
1999,"S","VU","I0",0,0,0,0
1999,"S","VU","I1",0,36.061,1975.53,400.013
1999,"S","VU","I2",0,952.203,6371.188,3328.019
1999,"S","VU","I3",0,0,0,0
1999,"S","VU","I4",0,556.719,4425.528,1477.407
1999,"S","VU","ID",0,0,0,0
1999,"S","VU","JP",0,0,0,0
1999,"S","VU","MH",0,52.692,580.306,245.061
1999,"S","VU","MP",0,0,0,0
1999,"S","VU","NR",0,36.843,1056.322,217.17
1999,"S","VU","PG",0,400.03,2374.225,1097.423
1999,"S","VU","PH",0,0,0,0
1999,"S","VU","PW",0,0,0,0
1999,"S","VU","PX",0,0,0,0
1999,"S","VU","SB",0,0,0,0
1999,"S","VU","TV",0,0,0,0
1999,"S","VU","TW",0,0,0,0
1999,"T","CA","I7",253,0,0,0
1999,"T","CK","I7",56,0,0,0
1999,"T","FJ","FJ",0,0,54,41
1999,"T","JP","JP",891,219,5304,1777
1999,"T","NZ","NZ",1799,0,0,0
1999,"T","US","AS",0,0,16,5
1999,"T","US","GU",0,0,54,58
1999,"T","US","HW",0,97,184,1270
1999,"T","US","I7",1339,0,0,0
1999,"T","US","MP",0,0,48,11
1999,"Z","AU","AU",50,0,0,0
1999,"Z","ID","ID",0,4352,56033,45866
1999,"Z","JP","I6",289,7,936,25
1999,"Z","JP","JP",152,14,1156,168
1999,"Z","KI","GL",0,0,2790,930
1999,"Z","NZ","NZ",1,0,0,0
1999,"Z","PF","PF",23,2,479,257
1999,"Z","PH","PH",0,4372,39184,54814
2000,"L","AU","AU",373.963635,751.578817,15,1784.056103
2000,"L","AU","I7",5.378406,9.170575,0,11.530439
2000,"L","AU","NF",1.65796,4.250608,0,3.413459
2000,"L","BZ","FM",0,8.838,0,32.095
2000,"L","BZ","I1",0,1.86,0,0.625
2000,"L","BZ","I4",46.5765,0.1725,0,2.0715
2000,"L","BZ","I5",46.5765,0.1725,0,2.0715
2000,"L","BZ","VU",100.847,2.957,0,25.137
2000,"L","CN","FM",0.86,561.544,0,481.871
2000,"L","CN","H5",0.152,1.865,0,1.394
2000,"L","CN","I1",0.115,9.45,0,4.268
2000,"L","CN","I2",0,19.211,0,17.863
2000,"L","CN","I4",0,273.261,0,711.4305
2000,"L","CN","I5",0,273.261,0,711.4305
2000,"L","CN","I6",16.556,0,0,0
2000,"L","CN","I7",2028.648021,0,0,0
2000,"L","CN","LN",0.745,11.873,0,10.127
2000,"L","CN","PW",8.574,828.205,0,266.619
2000,"L","CN","PX",0.35,2.33,0,1.997
2000,"L","FJ","FJ",4885.492022,604.74773,3,2125.768697
2000,"L","FJ","I2",4.994588,1.401679,0,1.019672
2000,"L","FJ","I7",28.808447,2.151993,0,5.052165
2000,"L","FJ","I8",307.630568,17.79475,0,85.113246
2000,"L","FJ","MA",1.813496,0.049471,0,0
2000,"L","FJ","SB",9.635587,2.443872,0,5.735143
2000,"L","FJ","VU",826.625354,58.410512,0,242.311102
2000,"L","FM","FM",3.450972,861.439397,0,475.897693
2000,"L","FM","I1",1.549028,17.495165,0,12.749725
2000,"L","FM","I2",0,3.834001,0,3.389082
2000,"L","FM","MH",0,12.231446,0,2.963496
2000,"L","ID","ID",0,4590,0,20419
2000,"L","JP","CN",1.120031,0.148029,0,0.602002
2000,"L","JP","FM",132.150954,3713.35503,0,2176.164021
2000,"L","JP","GL",19.031954,632.17395,0,1751.914018
2000,"L","JP","H5",75.319206,145.084591,0,346.412919
2000,"L","JP","I1",25.618335,2789.538577,0,1884.049581
2000,"L","JP","I2",428.978006,929.189823,0,2394.075419
2000,"L","JP","I3",4778.390096,662.429199,0,1713.883679
2000,"L","JP","I4",190.268827,4002.200066,0,4919.275045
2000,"L","JP","I5",274.346113,6279.684402,0,3929.304992
2000,"L","JP","I6",8354.642825,5537.00766,0,1232.251119
2000,"L","JP","I7",1503.378964,432.276353,0,120.185166
2000,"L","JP","JP",14308.445607,4706.832191,0,3886.320335
2000,"L","JP","LN",0.34406,72.816896,0,35.320016
2000,"L","JP","MH",53.502019,822.547079,0,1144.878019
2000,"L","JP","PW",0,0.189974,0,0.060926
2000,"L","JP","PX",22.298043,147.037984,0,243.118986
2000,"L","JP","SB",15.626055,5.384045,0,41.647025
2000,"L","JP","TV",40.947044,92.814966,0,254.414937
2000,"L","KI","KI",0,1,0,2
2000,"L","KR","GL",4.881,190.662,0,278.483
2000,"L","KR","H4",10.266,171.889,0,212.871
2000,"L","KR","H5",23.055,279.054,0,199.121
2000,"L","KR","I2",4.078,82.408,0,71.45
2000,"L","KR","I4",246.693496,8099.0335,2.5,4248.466
2000,"L","KR","I5",246.693496,8099.0335,2.5,4248.466
2000,"L","KR","I7",0,0.308,0,0.241
2000,"L","KR","LN",168.879,5357.408,0,2518.768
2000,"L","KR","PF",26.347,908.888,0,350.645
2000,"L","KR","PX",50.719,541.246,0,650.432
2000,"L","KR","TV",55.388,137.07,0,212.057
2000,"L","NC","I7",0.676638,0.972182,0,0.182693
2000,"L","NC","MA",1.974513,4.175225,0,0.70893
2000,"L","NC","NC",892.348849,511.852593,0,249.108378
2000,"L","NR","NR",2,1,0,8
2000,"L","NZ","I7",9.614089,11.110594,0.006426,3.513619
2000,"L","NZ","NZ",1334.385911,409.889406,0.993574,94.486382
2000,"L","PF","I5",38.253845,4.981302,0.332447,12.743592
2000,"L","PF","PF",3434.746155,706.018698,71.667553,1189.256408
2000,"L","PG","PG",158.827371,186.919277,1,842.688627
2000,"L","PG","SB",0.172629,0.080722,0,1.311373
2000,"L","PH","PH",0,59,0,484
2000,"L","PW","FM",2,36.127025,0,8.941764
2000,"L","PW","I1",0,14.155513,0,9.803594
2000,"L","PW","PW",0,24.717463,0,44.254642
2000,"L","SB","I2",3.135348,11.628166,0,25.638827
2000,"L","SB","SB",220.864652,352.371834,0,531.361173
2000,"L","TO","I7",2.864693,0.482708,0,0.264553
2000,"L","TO","TO",859.135307,119.517292,4,174.735447
2000,"L","TW","FJ",456.485,19.036,1.834,130.76
2000,"L","TW","FM",1.504,698.31,0,662.484
2000,"L","TW","GL",0.815,2.49,0,16.225
2000,"L","TW","H5",35.812,36.822,0,22.902
2000,"L","TW","I1",0,4135.954251,2830.5417,8964.864899
2000,"L","TW","I2",420.911011,99.022,0,160.077
2000,"L","TW","I3",0.09,1772.551822,1213.0893,3842.084957
2000,"L","TW","I4",0,512.566494,132.2675,601.312984
2000,"L","TW","I5",0,512.566494,132.2675,601.312984
2000,"L","TW","I6",4869.4348,0,0,0
2000,"L","TW","I7",7354.0522,0.05,0,0.56
2000,"L","TW","I8",256.474,0.893,0,3.479
2000,"L","TW","I9",26.655,0.95,0,2.469
2000,"L","TW","ID",0.06,2.04,0,15.22
2000,"L","TW","LN",0.536,32.823,0,10.694
2000,"L","TW","MH",0,5.987,0,10.215
2000,"L","TW","PW",0.422,395.774,0,430.762
2000,"L","TW","PX",0.153,1.92,0,1.085
2000,"L","TW","SB",34.57,36.297,0,45.299
2000,"L","TW","TV",146.645,84.992,0,201.55
2000,"L","TW","VU",1896.381,39.955,0,293.643
2000,"L","US","AS",626,21,12,86
2000,"L","US","HW",164.061515,862.868227,28.325133,187.093849
2000,"L","US","I4",0.40623,9.409871,0.171635,2.665985
2000,"L","US","I5",453.667411,1182.680328,35.304649,354.981573
2000,"L","US","I6",73.504615,369.54738,3.788546,72.956435
2000,"L","US","JT",248.943639,105.207061,10.440068,86.469089
2000,"L","US","LN",0,5.871614,0.599374,10.696529
2000,"L","US","PY",0.41659,170.415518,14.370595,480.136541
2000,"L","VN","VN",10,2479,0,6776
2000,"L","VU","FJ",8.961878,0.021168,0,0.341603
2000,"L","VU","I7",207.845161,3.352972,0,17.411376
2000,"L","VU","SB",2.724318,0.016934,0,0
2000,"L","VU","VU",281.468644,8.608926,0,39.247022
2000,"L","WS","WS",4067,177,25,1120
2000,"P","AU","AU",0,0,27,3
2000,"P","FJ","FJ",0,0,343,2
2000,"P","ID","ID",0,4921,112748,22848
2000,"P","JP","FM",0,0,3849.700485,4.3
2000,"P","JP","I2",0,0,117.775498,0.200994
2000,"P","JP","I3",10.880921,25.635779,10822.741457,43.115124
2000,"P","JP","I4",0,0,980.650149,3.31654
2000,"P","JP","I6",20154.790557,232.52458,41454.359033,139.898044
2000,"P","JP","I7",21.267149,0,712.958618,0.402023
2000,"P","JP","JP",1385.061585,1657.839634,81139.615332,3637.267275
2000,"P","JP","MH",0,1.000008,8615.199332,23.5
2000,"P","JP","NR",0,0,93.000096,0
2000,"P","NZ","NZ",72,0,11,0
2000,"P","PF","PF",8,0,440,110
2000,"P","PW","PW",0,0,100,0
2000,"P","SB","SB",0,0,2632,141
2000,"P","US","HW",0,0,320,1
2000,"S","AU","AU",0,0,3953,2
2000,"S","EC","I5",0,972,2249,771
2000,"S","EP","I5",0,724,1413,788
2000,"S","ES","H5",0,582.084018,1246.33545,512.420107
2000,"S","ES","I4",0,33.376395,62.735008,29.381903
2000,"S","ES","I5",0,2746.20832,3176.064164,2417.541655
2000,"S","ES","LN",0,476.614653,1011.288259,419.573332
2000,"S","ES","PX",0,38.716614,109.577118,34.083003
2000,"S","FM","FM",0,111.38,1252.949,367.238
2000,"S","FM","GL",0,156.78,651.315,327.677
2000,"S","FM","H4",0,7.368,38.442,13.789
2000,"S","FM","H5",0,0,0,0
2000,"S","FM","I1",0,24.635,1141.977,139.684
2000,"S","FM","I2",0,201.174,1721.202,1190.093
2000,"S","FM","ID",0,0,0,0
2000,"S","FM","MH",0,0,0,0
2000,"S","FM","NR",0,104.497,1226.483,1042.232
2000,"S","FM","PG",0,492.566,5968.85,2590.941
2000,"S","FM","PW",0,0.331,108.566,1.635
2000,"S","FM","PX",0,70.194,224.89,108.174
2000,"S","FM","SB",0,7.579,45.948,21.015
2000,"S","FM","TV",0,112.484,527.296,256.15
2000,"S","ID","ID",0,1908,47461,14257
2000,"S","JP","CN",0,0,6.899641,0
2000,"S","JP","FM",0,792.000023,35015.999363,5824.000011
2000,"S","JP","GL",0,26.000093,22455.500369,5058.00009
2000,"S","JP","H4",0,24.361325,42.873133,48.05631
2000,"S","JP","I1",0,1389.389853,6633.453593,4532.239226
2000,"S","JP","I2",2408,13331.174921,22139.557379,22991.339297
2000,"S","JP","I3",0,431.952966,844.03292,554.673738
2000,"S","JP","I4",0,1908.521032,3210.192482,2683.494072
2000,"S","JP","I6",0,189.800089,20696.796174,1409.000024
2000,"S","JP","JP",0,880.800094,14343.694318,3400.196842
2000,"S","JP","MH",0,5.999948,13443.999426,1230.000168
2000,"S","JP","NR",0,1.999919,4790.000182,1993.000069
2000,"S","JP","PX",0,0,0,0
2000,"S","JP","TV",0,15.999926,1345.99957,274.000153
2000,"S","KI","FM",0,49.612,566.37,153.23
2000,"S","KI","GL",0,0,0,0
2000,"S","KI","I1",0,3.25,51.287,14.442
2000,"S","KI","I2",0,38.235,346.339,361.458
2000,"S","KI","I3",0,0,0,0
2000,"S","KI","ID",0,0.431,17.906,13.317
2000,"S","KI","JP",0,0,0,0
2000,"S","KI","MP",0,0,0,0
2000,"S","KI","NR",0,25.474,354.685,490.614
2000,"S","KI","PG",0,86.782,1707.94,509.322
2000,"S","KI","PW",0,0,0,0
2000,"S","KI","SB",0,11.232,117.086,53.992
2000,"S","KR","FM",0,529.585,25439.775,6189.086
2000,"S","KR","GL",0,340.322,13581.895,4372.682
2000,"S","KR","I1",0,122.119,8205.756,1632.864
2000,"S","KR","I2",0,190.485,8637.258,1965.212
2000,"S","KR","I3",0,0,0,0
2000,"S","KR","I4",0,0,0,0
2000,"S","KR","ID",0,0,0,0
2000,"S","KR","KR",0,0,0,0
2000,"S","KR","MH",0,86.704,1918.023,602.919
2000,"S","KR","NR",0,399.733,11495.112,3976.376
2000,"S","KR","PG",0,2072.725,58103.828,18700.276
2000,"S","KR","TV",0,14.502,671.561,549.214
2000,"S","MH","GL",0,282.795,2553.969,767.559
2000,"S","MH","H4",0,0,0,0
2000,"S","MH","I2",0,73.389,1169.341,279.835
2000,"S","MH","I4",0,6.84,68.64,12.711
2000,"S","MH","MH",0,24.903,236.561,47.35
2000,"S","MH","NR",0,178.208,1361.814,496.085
2000,"S","NZ","GL",0,210.626,577.593,463.988
2000,"S","NZ","H4",0,88.654,741.421,374.395
2000,"S","NZ","I2",0,27.108,158.735,64.127
2000,"S","NZ","NZ",0,0,8917.545,0
2000,"S","NZ","PX",0,127.964,574.635,384.401
2000,"S","NZ","TV",0,92.208,565.084,266.517
